download_time,name,source_format,url,event_uuid,data_type,data_size,threat_level,event_date
2026-01-08T01:17:09.986687,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/c9e12b44-e5c9-4607-b0dd-95f077decf3e.json,c9e12b44-e5c9-4607-b0dd-95f077decf3e,json,1058,2,2026-01-08T00:15:26
2026-01-08T01:17:10.158464,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//21845302-137c-4cee-b412-5e0bca4ae506.json,21845302-137c-4cee-b412-5e0bca4ae506,json,1000,2,2026-01-08T00:03:01
2026-01-08T01:17:17.335384,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46178,,
2026-01-09T01:17:22.247071,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,3697,,
2026-01-09T01:17:22.281121,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//bbdb8d77-6990-40eb-96c0-98dc7ae616e1.json,bbdb8d77-6990-40eb-96c0-98dc7ae616e1,json,872,2,2026-01-09T00:03:02
2026-01-09T01:17:22.320421,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9588,,
2026-01-09T01:17:24.015448,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8745,,
2026-01-09T01:17:24.058741,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-09T01:17:24.185799,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/2175ac78-60cf-4976-a3bf-087287bf7503.json,2175ac78-60cf-4976-a3bf-087287bf7503,json,584,2,2026-01-09T00:03:07
2026-01-09T01:17:24.219181,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/8333b88c-705f-4ad6-a145-120d537ef262.json,8333b88c-705f-4ad6-a145-120d537ef262,json,1346,2,2026-01-09T00:15:22
2026-01-09T01:17:31.382056,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46213,,
2026-01-10T01:14:27.729952,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,3794,,
2026-01-10T01:14:27.771446,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9797,,
2026-01-10T01:14:27.835695,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-10T01:14:27.930311,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//272df5d6-6890-4885-a572-b9955d3479ed.json,272df5d6-6890-4885-a572-b9955d3479ed,json,1908,2,2026-01-10T00:03:01
2026-01-10T01:14:29.646413,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8756,,
2026-01-10T01:14:29.699096,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/87358499-9b8f-4ccf-b8aa-0bbb6c2743c4.json,87358499-9b8f-4ccf-b8aa-0bbb6c2743c4,json,1722,2,2026-01-10T00:15:22
2026-01-10T01:14:29.845784,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/b92af6c6-f755-44aa-9313-53ba2691d9bd.json,b92af6c6-f755-44aa-9313-53ba2691d9bd,json,6884,2,2026-01-10T00:03:08
2026-01-10T01:14:37.056793,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46107,,
2026-01-11T01:23:31.310510,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9868,,
2026-01-11T01:23:31.336698,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,3792,,
2026-01-11T01:23:31.497491,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-11T01:23:38.492258,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46070,,
2026-01-11T01:23:40.195948,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8763,,
2026-01-11T01:23:40.207616,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/e4f321e2-2261-40f3-9b87-485c47760204.json,e4f321e2-2261-40f3-9b87-485c47760204,json,425,2,2026-01-11T00:03:07
2026-01-11T01:23:40.255949,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/60c86b1d-9f10-4fed-b3de-ce6cb429b0d6.json,60c86b1d-9f10-4fed-b3de-ce6cb429b0d6,json,980,2,2026-01-11T00:15:23
2026-01-11T01:23:40.283107,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//aa7e3f43-27f6-4879-ad48-3ae056b50a33.json,aa7e3f43-27f6-4879-ad48-3ae056b50a33,json,1216,2,2026-01-11T00:03:02
2026-01-12T01:20:06.838797,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9850,,
2026-01-12T01:20:06.854366,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,4050,,
2026-01-12T01:20:06.977615,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-12T01:20:08.318943,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8763,,
2026-01-12T01:20:08.331862,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/aa948e09-a109-476c-9838-cbe6269f3e91.json,aa948e09-a109-476c-9838-cbe6269f3e91,json,191,2,2026-01-12T00:03:07
2026-01-12T01:20:08.363357,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/034d6b42-57c9-46d9-9a52-9b756dc89ff3.json,034d6b42-57c9-46d9-9a52-9b756dc89ff3,json,1460,2,2026-01-12T00:15:22
2026-01-12T01:20:13.652924,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,45905,,
2026-01-13T01:13:36.533709,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,4044,,
2026-01-13T01:13:38.224217,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8774,,
2026-01-13T01:13:38.283261,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9989,,
2026-01-13T01:13:38.347288,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-13T01:13:45.685544,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46090,,
2026-01-13T01:13:45.804289,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//e2519404-cbf8-4712-9779-be90eb107b36.json,e2519404-cbf8-4712-9779-be90eb107b36,json,2196,2,2026-01-13T00:03:02
2026-01-13T01:13:45.830402,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/69ded751-ae28-4fb0-99c0-695d219f9e44.json,69ded751-ae28-4fb0-99c0-695d219f9e44,json,1232,2,2026-01-13T00:15:22
2026-01-13T01:13:45.872929,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//7388160c-7cb4-4e24-9099-a9329875f216.json,7388160c-7cb4-4e24-9099-a9329875f216,json,2184,2,2026-01-12T00:03:01
2026-01-13T01:13:46.172285,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/0114828a-6f12-41ce-ae67-7e89f1ddfd31.json,0114828a-6f12-41ce-ae67-7e89f1ddfd31,json,12282,2,2026-01-13T00:03:12
2026-01-14T01:19:29.148309,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,10400,,
2026-01-14T01:19:29.217630,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,4242,,
2026-01-14T01:19:31.027654,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8777,,
2026-01-14T01:19:31.088000,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-14T01:19:31.528442,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/9c714fe1-08ef-48f4-9f5d-679787e0658a.json,9c714fe1-08ef-48f4-9f5d-679787e0658a,json,18458,2,2026-01-14T00:03:09
2026-01-14T01:19:31.565299,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//28168916-60eb-4ccd-a4e3-ae0afe151880.json,28168916-60eb-4ccd-a4e3-ae0afe151880,json,1112,2,2026-01-14T00:03:01
2026-01-14T01:19:31.591243,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/b87818b3-ec48-4461-b0f9-8347e25da2d8.json,b87818b3-ec48-4461-b0f9-8347e25da2d8,json,1185,2,2026-01-14T00:15:22
2026-01-14T01:19:38.670058,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46102,,
2026-01-15T01:15:09.803948,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,4400,,
2026-01-15T01:15:09.845516,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,10547,,
2026-01-15T01:15:10.066732,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//a6b43517-fff5-4f01-816c-d3c9ba58f723.json,a6b43517-fff5-4f01-816c-d3c9ba58f723,json,1012,2,2026-01-15T00:03:01
2026-01-15T01:15:10.119234,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-15T01:15:10.130552,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/9a221dff-1d04-4174-a17c-1d1ea1f70764.json,9a221dff-1d04-4174-a17c-1d1ea1f70764,json,259,2,2026-01-15T00:03:07
2026-01-15T01:15:17.298061,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46246,,
2026-01-15T01:15:17.328949,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/a8984dc9-039c-4320-8b22-22fc58a1a9bc.json,a8984dc9-039c-4320-8b22-22fc58a1a9bc,json,658,2,2026-01-15T00:15:22
2026-01-15T01:15:19.114952,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8778,,
2026-01-16T01:17:31.258946,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,4062,,
2026-01-16T01:17:31.328608,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,10151,,
2026-01-16T01:17:31.670681,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-16T01:17:33.000858,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8800,,
2026-01-16T01:17:33.011784,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/ca0c7aba-69e9-4e7a-af4e-7969f2b00855.json,ca0c7aba-69e9-4e7a-af4e-7969f2b00855,json,379,2,2026-01-16T00:03:07
2026-01-16T01:17:33.186569,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/3a01a0b3-e19e-4171-9e6a-3104c98530f0.json,3a01a0b3-e19e-4171-9e6a-3104c98530f0,json,1053,2,2026-01-16T00:15:22
2026-01-16T01:17:39.031501,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46462,,
2026-01-17T01:13:57.574813,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,1802,,
2026-01-17T01:13:57.607466,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,7170,,
2026-01-17T01:13:57.664526,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//a97ffc79-47e1-4410-b110-8f5f85e2eb5a.json,a97ffc79-47e1-4410-b110-8f5f85e2eb5a,json,1332,2,2026-01-16T00:03:01
2026-01-17T01:13:59.395934,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8802,,
2026-01-17T01:13:59.429928,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/df2f0d93-8fcc-467a-9cb5-09cac308a8bf.json,df2f0d93-8fcc-467a-9cb5-09cac308a8bf,json,749,2,2026-01-17T00:15:21
2026-01-17T01:13:59.480269,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-17T01:13:59.542214,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/1f2582ec-3d3e-4a35-9395-edb9f122da29.json,1f2582ec-3d3e-4a35-9395-edb9f122da29,json,1121,2,2026-01-17T00:03:07
2026-01-17T01:14:06.650497,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46647,,
2026-01-18T01:22:34.379801,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,3822,,
2026-01-18T01:22:34.426659,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9311,,
2026-01-18T01:22:34.520783,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-18T01:22:34.609721,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//c8fba52a-40fb-49d1-bcf2-c04950e40dc8.json,c8fba52a-40fb-49d1-bcf2-c04950e40dc8,json,1272,2,2026-01-17T00:03:01
2026-01-18T01:22:36.321543,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8802,,
2026-01-18T01:22:36.346447,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/459ff663-5a84-4a83-99ec-2855e59070bc.json,459ff663-5a84-4a83-99ec-2855e59070bc,json,651,2,2026-01-18T00:15:21
2026-01-18T01:22:36.367725,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//95a8c68e-9a87-4d81-a3ce-abc5b4c0c34b.json,95a8c68e-9a87-4d81-a3ce-abc5b4c0c34b,json,920,2,2026-01-18T00:03:02
2026-01-18T01:22:36.862299,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/019a27b4-466a-494f-b43f-7f8c7d8c82ae.json,019a27b4-466a-494f-b43f-7f8c7d8c82ae,json,344,2,2026-01-18T00:03:07
2026-01-18T01:22:44.698766,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46524,,
2026-01-19T01:21:13.877042,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,2725,,
2026-01-19T01:21:13.918392,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9080,,
2026-01-19T01:21:14.198500,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-19T01:21:14.290588,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//c7883769-3e5e-4ee5-aa92-9f4ad91b6810.json,c7883769-3e5e-4ee5-aa92-9f4ad91b6810,json,1812,2,2026-01-19T00:03:02
2026-01-19T01:21:15.944337,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8802,,
2026-01-19T01:21:15.953704,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/b1269268-4781-4a07-a587-7f1cd5dc769a.json,b1269268-4781-4a07-a587-7f1cd5dc769a,json,206,2,2026-01-19T00:03:08
2026-01-19T01:21:16.268677,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/f1a5046c-d010-49b3-b050-360deeeb4231.json,f1a5046c-d010-49b3-b050-360deeeb4231,json,887,2,2026-01-19T00:15:23
2026-01-19T01:21:23.698613,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46393,,
2026-01-20T01:16:25.412873,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,2976,,
2026-01-20T01:16:25.467992,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9242,,
2026-01-20T01:16:26.858367,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8802,,
2026-01-20T01:16:27.048082,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-20T01:16:27.057700,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/df0317fb-f241-490c-9c38-d1d210d6528a.json,df0317fb-f241-490c-9c38-d1d210d6528a,json,199,2,2026-01-20T00:03:07
2026-01-20T01:16:27.082104,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/3fd639b7-fd09-43ee-9b19-49ab4e585530.json,3fd639b7-fd09-43ee-9b19-49ab4e585530,json,759,2,2026-01-20T00:15:19
2026-01-20T01:16:32.394053,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46367,,
2026-01-20T01:16:32.484779,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//72966c72-fbb8-4aac-9c83-4a57ef04147f.json,72966c72-fbb8-4aac-9c83-4a57ef04147f,json,1840,2,2026-01-20T00:03:01
2026-01-21T01:18:54.456087,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,3230,,
2026-01-21T01:18:54.498170,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9374,,
2026-01-21T01:18:56.236319,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8802,,
2026-01-21T01:18:56.310983,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//673a7a36-7f67-4c72-939a-898ee63fc0fc.json,673a7a36-7f67-4c72-939a-898ee63fc0fc,json,1596,2,2026-01-21T00:03:01
2026-01-21T01:18:56.361010,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-21T01:18:56.394567,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/e1bf8d80-2faa-4be7-9131-9fdd5f3eb0bf.json,e1bf8d80-2faa-4be7-9131-9fdd5f3eb0bf,json,513,2,2026-01-21T00:03:07
2026-01-21T01:18:56.418549,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/104aaf03-8a6c-4751-8e0a-ff31b6990650.json,104aaf03-8a6c-4751-8e0a-ff31b6990650,json,1102,2,2026-01-21T00:15:20
2026-01-21T01:19:06.925316,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46349,,
2026-01-22T01:19:09.185900,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,3406,,
2026-01-22T01:19:09.221865,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9461,,
2026-01-22T01:19:10.919594,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8814,,
2026-01-22T01:19:10.984451,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//c2177d6d-f233-45b5-8dae-e5c565a3ffdd.json,c2177d6d-f233-45b5-8dae-e5c565a3ffdd,json,1964,2,2026-01-22T00:03:01
2026-01-22T01:19:11.032206,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-22T01:19:11.088045,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/df3077ab-0ad1-4640-a3ad-ffae72375ccd.json,df3077ab-0ad1-4640-a3ad-ffae72375ccd,json,1188,2,2026-01-22T00:15:20
2026-01-22T01:19:18.165437,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46990,,
2026-01-22T01:19:18.185926,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/91289567-8dcf-4531-b631-bda4ef53acb6.json,91289567-8dcf-4531-b631-bda4ef53acb6,json,319,2,2026-01-22T00:03:06
2026-01-23T01:17:06.696161,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9879,,
2026-01-23T01:17:06.731243,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,3959,,
2026-01-23T01:17:06.878497,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//ce0ddbf2-722a-44a8-9d5e-640bc7b40ee5.json,ce0ddbf2-722a-44a8-9d5e-640bc7b40ee5,json,1724,2,2026-01-23T00:03:02
2026-01-23T01:17:06.936901,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/0f1d8cd2-8258-4fea-87a7-bac1ce12c72e.json,0f1d8cd2-8258-4fea-87a7-bac1ce12c72e,json,1143,2,2026-01-23T00:15:20
2026-01-23T01:17:08.603910,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8814,,
2026-01-23T01:17:08.617469,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/90da69b7-28a3-4f4d-82b3-5afbeb8ec86f.json,90da69b7-28a3-4f4d-82b3-5afbeb8ec86f,json,586,2,2026-01-23T00:03:07
2026-01-23T01:17:08.677550,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-23T01:17:15.967778,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,46981,,
2026-01-24T01:15:07.091885,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,5723,,
2026-01-24T01:15:07.148637,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,10979,,
2026-01-24T01:15:07.223019,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-24T01:15:08.921722,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8814,,
2026-01-24T01:15:09.072039,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/188505f1-c09b-4e1f-8c3e-76801b4ba61d.json,188505f1-c09b-4e1f-8c3e-76801b4ba61d,json,342,2,2026-01-24T00:03:07
2026-01-24T01:15:09.100481,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//e7129c37-d298-4394-a177-bb5122418a36.json,e7129c37-d298-4394-a177-bb5122418a36,json,1196,2,2026-01-24T00:03:02
2026-01-24T01:15:09.126798,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/db511c29-a13a-4257-8c57-2781d297d696.json,db511c29-a13a-4257-8c57-2781d297d696,json,928,2,2026-01-24T00:15:21
2026-01-24T01:15:16.969396,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,47053,,
2026-01-25T01:24:34.779836,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,10208,,
2026-01-25T01:24:34.796999,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,3677,,
2026-01-25T01:24:36.524069,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8814,,
2026-01-25T01:24:36.589024,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-25T01:24:36.650152,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/eb1c8f11-cd60-43fa-bfdf-5a2270a7aa8c.json,eb1c8f11-cd60-43fa-bfdf-5a2270a7aa8c,json,427,2,2026-01-25T00:03:06
2026-01-25T01:24:36.753911,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//55d2aa99-ca2d-4c4d-869e-517c22a628e4.json,55d2aa99-ca2d-4c4d-869e-517c22a628e4,json,1524,2,2026-01-25T00:03:01
2026-01-25T01:24:36.852609,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/509cd616-b4fe-41cd-b25a-20d392130304.json,509cd616-b4fe-41cd-b25a-20d392130304,json,989,2,2026-01-25T00:15:23
2026-01-26T01:23:17.590349,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,4176,,
2026-01-26T01:23:17.647172,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9809,,
2026-01-26T01:23:19.452732,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8814,,
2026-01-26T01:23:19.499165,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//67427edc-a1e6-420c-a5ed-95467d707cf5.json,67427edc-a1e6-420c-a5ed-95467d707cf5,json,1316,2,2026-01-26T00:03:02
2026-01-26T01:23:19.561741,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-26T01:23:19.632423,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/b04b837e-7246-4820-976b-08ffaab881be.json,b04b837e-7246-4820-976b-08ffaab881be,json,893,2,2026-01-26T00:15:27
2026-01-26T01:23:27.090531,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,47865,,
2026-01-26T01:23:27.116247,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/b82981f3-0559-4f0d-b418-4eb53e49332e.json,b82981f3-0559-4f0d-b418-4eb53e49332e,json,641,2,2026-01-26T00:03:07
2026-01-27T01:22:22.359250,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,3797,,
2026-01-27T01:22:22.397250,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9305,,
2026-01-27T01:22:22.512065,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-27T01:22:24.252363,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8814,,
2026-01-27T01:22:24.272072,abuse.ch,misp,https://threatfox.abuse.ch/downloads/misp/bfbae62e-edb0-48d7-a368-017b4dcd2d75.json,bfbae62e-edb0-48d7-a368-017b4dcd2d75,json,293,2,2026-01-27T00:03:07
2026-01-27T01:22:24.294112,abuse.ch-URLhasus,misp,https://urlhaus.abuse.ch/downloads/misp/782a004f-3035-46ae-816e-5a488aec802b.json,782a004f-3035-46ae-816e-5a488aec802b,json,943,2,2026-01-27T00:15:23
2026-01-27T01:22:24.392274,abuse.ch-Bazaar,misp,https://bazaar.abuse.ch/downloads/misp//503fc11b-b32e-4004-ac30-ed2c84415550.json,503fc11b-b32e-4004-ac30-ed2c84415550,json,2040,2,2026-01-27T00:03:02
2026-01-27T01:22:32.006367,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,48244,,
2026-01-28T01:18:28.150270,Alienvault-IP-Reputation,csv,https://reputation.alienvault.com/reputation.generic,,csv,609,,
2026-01-28T01:18:28.176841,IPsum-l5,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/5.txt,,text,3797,,
2026-01-28T01:18:28.217906,IPsum-l4,text,https://raw.githubusercontent.com/stamparm/ipsum/master/levels/4.txt,,text,9305,,
2026-01-28T01:18:29.935093,abuse.ch-SSL,csv,https://sslbl.abuse.ch/blacklist/sslblacklist.csv,,csv,8814,,
2026-01-28T01:18:37.633230,Phishtank,csv,https://data.phishtank.com/data/online-valid.csv,,csv,49113,,
